year,month,date,time,accident_type,day,hit_run,light_condition,severity,speed_zone,longitude,latitude,node_type,lga,state_div,total_persons,fatality,males,females,passengers,old_driver,young_driver,alcohol
2018,December,1/12/18,13.00.00,Collision with vehicle,Saturday,No,Day,Other injury accident,70 km/hr,144.99299,-37.79985,Intersection,YARRA RANGES,Metro,2,0,0,2,0,0,1,No
2018,December,1/12/18,23.45.00,Collision with object,Saturday,No,Dark,Serious injury accident,100 km/hr,144.26196,-37.9322,Non-Intersection,GEELONG,Country,1,0,1,0,0,0,1,No
2018,December,2/12/18,01.00.00,Collision with vehicle,Sunday,Yes,Dark,Other injury accident,100 km/hr,144.8032,-37.80112,Non-Intersection,BRIMBANK,Metro,3,0,0,2,1,0,0,No
2018,December,2/12/18,00.15.00,Collision with object,Sunday,No,Dark,Other injury accident,50 km/hr,145.02984,-37.68021,Non-Intersection,WHITTLESEA,Metro,1,0,1,0,0,0,0,Yes
2018,December,2/12/18,02.12.00,Struck pedestrian,Sunday,No,Dark,Serious injury accident,80 km/hr,145.23941,-37.86102,Intersection,KNOX,Metro,2,0,2,0,0,0,0,No
2018,December,2/12/18,07.15.00,Struck animal,,No,Day,Other injury accident,80 km/hr,144.26108,-38.34673,Non-Intersection,SURF COAST,Country,2,0,1,1,0,0,0,No
2018,December,2/12/18,10.15.00,Collision with object,Sunday,No,Day,Other injury accident,70 km/hr,144.31096,-38.1003,Non-Intersection,GEELONG,Country,1,0,1,0,0,0,1,No
2018,December,2/12/18,08.45.00,Collision with vehicle,,No,Day,Other injury accident,60 km/hr,145.27965,-38.11265,Intersection,CASEY,Metro,3,0,0,3,1,0,0,No
2018,December,2/12/18,11.48.00,Collision with vehicle,Sunday,No,Day,Serious injury accident,100 km/hr,145.17081,-37.24759,Non-Intersection,MURRINDINDI,Country,3,0,2,1,1,0,0,No
2018,December,2/12/18,11.00.00,Collision with vehicle,Sunday,No,Day,Fatal accident,50 km/hr,144.93102,-37.69742,Non-Intersection,MORELAND,Metro,1,1,1,0,0,0,0,No
2018,December,2/12/18,14.30.00,Struck pedestrian,Sunday,No,Day,Serious injury accident,50 km/hr,145.3273,-38.09973,Non-Intersection,CASEY,Metro,4,0,2,2,2,0,1,No
2018,December,2/12/18,19.07.00,Collision with vehicle,,No,Day,Serious injury accident,80 km/hr,145.22496,-37.96219,Non-Intersection,DANDENONG,Metro,6,0,2,4,3,0,1,No
2018,December,2/12/18,15.35.00,Struck pedestrian,,No,Day,Other injury accident,50 km/hr,145.1638,-37.88019,Intersection,MONASH,Metro,2,0,1,1,0,0,1,No
2018,December,2/12/18,15.57.00,Collision with vehicle,,No,Day,Other injury accident,60 km/hr,143.97781,-38.5238,Non-Intersection,SURF COAST,Country,7,0,5,1,5,0,0,No
2018,December,2/12/18,18.28.00,Collision with vehicle,Sunday,No,Dusk/Dawn,Other injury accident,50 km/hr,143.83804,-37.59762,Intersection,BALLARAT,Country,3,0,1,2,1,0,2,No
2018,December,2/12/18,22.00.00,Struck animal,,No,Dark,Other injury accident,100 km/hr,146.9689,-36.13637,Non-Intersection,WODONGA,Country,1,0,0,1,0,0,1,No
2018,December,2/12/18,22.00.00,Collision with vehicle,,No,Dark,Other injury accident,60 km/hr,145.12696,-37.79776,Intersection,WHITEHORSE,Metro,3,0,2,1,1,0,1,No
2018,December,2/12/18,20.46.00,Collision with vehicle,Sunday,No,Dark,Serious injury accident,50 km/hr,145.34725,-38.14651,Non-Intersection,CASEY,Metro,5,0,2,3,2,0,0,No
2018,December,2/12/18,23.50.00,Collision with vehicle,Sunday,No,Dark,Other injury accident,40 km/hr,144.85219,-37.67546,Non-Intersection,HUME,Metro,4,0,1,2,2,0,1,No
2018,December,2/12/18,23.20.00,Collision with object,,No,Dark,Other injury accident,60 km/hr,145.35173,-37.91904,Non-Intersection,YARRA RANGES,Metro,1,0,1,0,0,0,1,No
2018,December,2/12/18,22.30.00,Collision with vehicle,Sunday,No,Dark,Other injury accident,60 km/hr,144.998,-37.87692,Intersection,GLEN EIRA,Metro,2,0,2,0,0,0,0,No
2018,December,2/12/18,04.20.00,Collision with vehicle,,Yes,Dark,Other injury accident,60 km/hr,145.05883,-37.69784,Intersection,WHITTLESEA,Metro,2,0,0,1,0,0,1,No
2018,December,3/12/18,14.00.00,Collision with vehicle,Monday,No,Day,Other injury accident,50 km/hr,144.83887,-37.86642,Non-Intersection,HOBSONS BAY,Metro,2,0,1,1,0,0,0,No
2018,December,3/12/18,05.20.00,Collision with object,Sunday,No,Dusk/Dawn,Serious injury accident,70 km/hr,144.44366,-38.18441,Non-Intersection,GEELONG,Country,1,0,0,1,0,0,1,No
2018,December,3/12/18,07.16.00,Collision with vehicle,Sunday,No,Day,Other injury accident,80 km/hr,145.40851,-36.44079,Intersection,SHEPPARTON,Country,2,0,1,1,0,0,0,No
2018,December,3/12/18,08.05.00,Collision with vehicle,Monday,No,Day,Other injury accident,100 km/hr,145.20386,-36.08545,Intersection,MOIRA,Country,6,0,0,6,4,0,0,No
2018,December,3/12/18,10.15.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,145.35307,-36.39552,Non-Intersection,SHEPPARTON,Country,2,0,1,1,0,0,0,No
2018,December,3/12/18,08.35.00,Collision with vehicle,Monday,No,Day,Serious injury accident,100 km/hr,145.26069,-36.58228,Non-Intersection,SHEPPARTON,Country,2,0,2,0,0,0,0,No
2018,December,3/12/18,09.50.00,Collision with vehicle,Monday,No,Day,Serious injury accident,50 km/hr,146.01719,-36.00902,Non-Intersection,MOIRA,Country,3,0,2,1,1,1,0,No
2018,December,3/12/18,11.25.00,Collision with object,Monday,No,Day,Serious injury accident,60 km/hr,143.84097,-37.59404,Non-Intersection,BALLARAT,Country,2,0,1,1,1,1,0,No
2018,December,3/12/18,13.16.00,Struck pedestrian,Sunday,No,Day,Serious injury accident,40 km/hr,145.05859,-37.88665,Non-Intersection,GLEN EIRA,Metro,3,0,2,1,1,0,0,No
2018,December,3/12/18,13.20.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,144.31668,-38.2106,Intersection,GEELONG,Country,2,0,1,1,0,0,0,No
2018,December,3/12/18,14.00.00,Collision with vehicle,Sunday,No,Day,Other injury accident,60 km/hr,147.63917,-37.82586,Intersection,EAST GIPPSLAND,Country,3,0,2,1,1,0,0,No
2018,December,3/12/18,10.26.00,Collision with vehicle,Monday,No,Day,Other injury accident,80 km/hr,146.69867,-36.58571,Non-Intersection,ALPINE,Country,2,0,1,1,0,0,0,No
2018,December,3/12/18,10.15.00,Collision with object,Monday,No,Day,Other injury accident,100 km/hr,141.93297,-35.10256,Non-Intersection,MILDURA,Country,1,0,0,1,0,0,1,No
2018,December,3/12/18,15.45.00,Collision with vehicle,Monday,No,Day,Other injury accident,30km/hr,145.10709,-37.70131,Intersection,BANYULE,Metro,2,0,1,1,0,0,1,No
2018,December,3/12/18,15.00.00,Collision with vehicle,Sunday,Yes,Unk.,Other injury accident,40 km/hr,144.96142,-37.77119,Non-Intersection,MORELAND,Metro,2,0,1,0,0,0,0,No
2018,December,3/12/18,16.11.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,145.11518,-37.99443,Non-Intersection,KINGSTON,Metro,2,0,2,0,0,0,0,No
2018,December,3/12/18,17.55.00,Collision with vehicle,Monday,No,Day,Other injury accident,80 km/hr,145.38336,-38.05517,Non-Intersection,CARDINIA,Metro,4,0,2,2,2,0,0,No
2018,December,3/12/18,19.22.00,Collision with vehicle,Sunday,No,Day,Other injury accident,60 km/hr,145.02515,-37.95431,Intersection,BAYSIDE,Metro,3,0,2,1,1,0,1,No
2018,December,3/12/18,19.18.00,Collision with vehicle,Monday,No,Dusk/Dawn,Serious injury accident,70 km/hr,144.32076,-38.10568,Non-Intersection,GEELONG,Country,2,0,1,1,0,0,0,No
2018,December,3/12/18,20.40.00,Collision with vehicle,Monday,No,Dark,Serious injury accident,60 km/hr,145.20487,-37.96979,Non-Intersection,DANDENONG,Metro,3,0,2,1,1,0,2,No
2018,December,3/12/18,13.27.00,Collision with vehicle,Sunday,No,Day,Other injury accident,50 km/hr,144.92188,-37.57136,Non-Intersection,HUME,Metro,2,0,0,2,0,0,0,No
2018,December,3/12/18,17.15.00,Collision with vehicle,Monday,No,Day,Serious injury accident,100 km/hr,145.27506,-37.99771,Non-Intersection,CASEY,Metro,5,0,3,2,2,0,0,No
2018,December,3/12/18,07.24.00,Collision with vehicle,Sunday,No,Day,Other injury accident,110 km/hr,146.90034,-36.10942,Non-Intersection,WODONGA,Country,2,0,2,0,0,0,0,No
2018,December,4/12/18,18.15.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,145.26373,-37.78235,Intersection,MAROONDAH,Metro,2,0,1,1,0,0,1,No
2018,December,4/12/18,16.40.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,145.04127,-37.90411,Non-Intersection,GLEN EIRA,Metro,2,0,0,0,0,0,0,No
2018,December,4/12/18,03.54.00,Collision with vehicle,Tuesday,No,Dark,Other injury accident,40 km/hr,144.95528,-37.8154,Intersection,MELBOURNE,Metro,2,0,1,0,0,0,0,No
2018,December,4/12/18,10.27.00,Collision with vehicle,Monday,No,Day,Other injury accident,40 km/hr,144.96223,-37.81006,Non-Intersection,MELBOURNE,Metro,2,0,1,1,0,0,0,No
2018,December,4/12/18,10.20.00,Collision with vehicle,Monday,No,Day,Other injury accident,50 km/hr,145.5007,-38.07451,Intersection,CARDINIA,Metro,2,0,0,2,0,0,1,No
2018,December,4/12/18,13.00.00,Struck pedestrian,Tuesday,No,Day,Other injury accident,50 km/hr,145.11975,-37.81511,Non-Intersection,WHITEHORSE,Metro,2,0,0,2,0,0,0,No
2018,December,4/12/18,08.50.00,Collision with vehicle,Tuesday,No,Day,Serious injury accident,50 km/hr,144.34666,-38.14137,Non-Intersection,GEELONG,Country,2,0,1,1,0,0,0,No
2018,December,4/12/18,13.30.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,50 km/hr,145.0049,-37.9184,Non-Intersection,BAYSIDE,Metro,2,0,1,1,0,1,0,No
2018,December,4/12/18,14.02.00,Collision with vehicle,Monday,No,Day,Other injury accident,50 km/hr,144.91727,-37.66084,Non-Intersection,HUME,Metro,2,0,1,1,0,0,1,No
2018,December,4/12/18,15.30.00,Collision with vehicle,Tuesday,No,Day,Serious injury accident,50 km/hr,145.1915,-37.97764,Intersection,DANDENONG,Metro,4,0,2,2,1,0,0,No
2018,December,4/12/18,16.09.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,145.12105,-38.1429,Intersection,FRANKSTON,Metro,2,0,0,2,0,0,0,No
2018,December,4/12/18,18.20.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,145.32553,-38.10337,Intersection,CASEY,Metro,2,0,1,1,0,0,2,No
2018,December,4/12/18,11.30.00,Collision with vehicle,Monday,Yes,Day,Other injury accident,60 km/hr,145.11803,-38.05594,Intersection,KINGSTON,Metro,2,0,1,1,0,0,1,No
2018,December,4/12/18,19.00.00,Struck pedestrian,Tuesday,No,Dusk/Dawn,Other injury accident,60 km/hr,145.15259,-37.82649,Non-Intersection,WHITEHORSE,Metro,2,0,1,1,0,0,0,No
2018,December,4/12/18,17.40.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,40 km/hr,144.97064,-37.79668,Intersection,MELBOURNE,Metro,2,0,1,1,0,0,0,No
2018,December,4/12/18,17.30.00,Collision with vehicle,Tuesday,Yes,Day,Serious injury accident,100 km/hr,141.96125,-37.87632,Non-Intersection,SOUTHERN GRAMPIANS,Country,5,0,0,5,3,0,0,No
2018,December,4/12/18,15.30.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,80 km/hr,145.17553,-38.09616,Intersection,FRANKSTON,Metro,2,0,0,2,0,0,0,No
2018,December,4/12/18,18.30.00,Collision with vehicle,Tuesday,No,Dusk/Dawn,Other injury accident,50 km/hr,145.02129,-37.95675,Intersection,BAYSIDE,Metro,2,0,2,0,0,0,0,No
2018,December,4/12/18,16.00.00,Struck pedestrian,Tuesday,No,Day,Other injury accident,50 km/hr,144.94115,-37.64531,Non-Intersection,HUME,Metro,2,0,2,0,0,0,0,No
2018,December,4/12/18,21.39.00,Struck pedestrian,Tuesday,No,Dark,Other injury accident,60 km/hr,145.02062,-37.75443,Intersection,DAREBIN,Metro,2,0,1,0,0,0,0,No
2018,December,4/12/18,06.30.00,Collision with vehicle,Monday,No,Day,Other injury accident,110 km/hr,144.61705,-37.69969,Non-Intersection,MELTON,Metro,2,0,2,0,0,0,1,No
2018,December,4/12/18,14.20.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,145.18954,-37.96694,Intersection,DANDENONG,Metro,2,0,1,1,0,1,0,No
2018,December,4/12/18,15.20.00,Struck pedestrian,Monday,No,Unk.,Other injury accident,50 km/hr,145.16821,-37.7627,Off Road,MANNINGHAM,Metro,2,0,0,2,0,0,0,No
2018,December,4/12/18,18.45.00,No collision and no object struck,Tuesday,No,Dusk/Dawn,Other injury accident,50 km/hr,143.88971,-38.63195,Intersection,COLAC OTWAY,Country,1,0,1,0,0,0,0,No
2018,December,5/12/18,08.02.00,Struck pedestrian,Tuesday,No,Day,Other injury accident,60 km/hr,144.65363,-37.90184,Intersection,WYNDHAM,Metro,2,0,1,1,0,0,0,No
2018,December,5/12/18,05.15.00,Collision with vehicle,Tuesday,No,Dusk/Dawn,Other injury accident,60 km/hr,145.03059,-37.64502,Intersection,WHITTLESEA,Metro,2,0,2,0,0,0,1,No
2018,December,5/12/18,08.10.00,Collision with vehicle,Wednesday,Not known,Day,Other injury accident,60 km/hr,144.98601,-37.86606,Non-Intersection,PORT PHILLIP,Metro,4,0,1,2,0,0,0,No
2018,December,5/12/18,08.30.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,144.95511,-37.83332,Intersection,PORT PHILLIP,Metro,2,0,2,0,0,0,0,No
2018,December,5/12/18,20.26.00,Collision with vehicle,Wednesday,No,Dusk/Dawn,Other injury accident,40 km/hr,144.96038,-37.80818,Intersection,MELBOURNE,Metro,2,0,2,0,0,0,1,No
2018,December,5/12/18,09.55.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,40 km/hr,144.96284,-37.77995,Non-Intersection,MELBOURNE,Metro,2,0,1,1,0,0,0,No
2018,December,5/12/18,09.00.00,Collision with object,Tuesday,No,Day,Other injury accident,100 km/hr,143.50832,-37.50859,Non-Intersection,PYRENEES,Country,1,0,0,1,0,0,0,No
2018,December,5/12/18,09.12.00,No collision and no object struck,Wednesday,No,Day,Other injury accident,40 km/hr,144.99704,-37.77911,Intersection,DAREBIN,Metro,3,0,0,2,0,0,0,No
2018,December,5/12/18,14.30.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,144.99016,-37.89448,Intersection,BAYSIDE,Metro,2,0,1,1,0,0,0,No
2018,December,5/12/18,14.40.00,No collision and no object struck,Wednesday,No,Day,Serious injury accident,50 km/hr,143.59952,-38.36883,Non-Intersection,COLAC OTWAY,Country,1,0,1,0,0,0,0,No
2018,December,5/12/18,18.26.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,80 km/hr,144.94662,-37.61251,Intersection,HUME,Metro,2,0,0,2,0,0,1,No
2018,December,5/12/18,18.05.00,Collision with object,Wednesday,No,Day,Serious injury accident,60 km/hr,142.16166,-34.2105,Intersection,MILDURA,Country,1,0,0,1,0,0,1,No
2018,December,5/12/18,17.00.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,80 km/hr,145.23253,-38.00132,Non-Intersection,CASEY,Metro,3,0,1,2,1,0,1,No
2018,December,5/12/18,17.42.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,100 km/hr,144.9158,-37.69432,Non-Intersection,HUME,Metro,3,0,2,1,0,0,1,No
2018,December,5/12/18,16.04.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,144.35271,-38.17411,Intersection,GEELONG,Country,5,0,1,4,3,0,0,No
2018,December,5/12/18,17.50.00,Collision with vehicle,Wednesday,No,Day,Serious injury accident,60 km/hr,144.90106,-37.81206,Intersection,MARIBYRNONG,Metro,2,0,2,0,0,0,0,No
2018,December,5/12/18,20.29.00,Collision with vehicle,Wednesday,No,Dark,Other injury accident,50 km/hr,145.07522,-37.85934,Intersection,BOROONDARA,Metro,2,0,1,1,0,0,0,No
2018,December,5/12/18,21.30.00,Collision with vehicle,Tuesday,No,Dark,Other injury accident,60 km/hr,144.96375,-37.82458,Intersection,MELBOURNE,Metro,2,0,2,0,0,0,0,No
2018,December,5/12/18,18.55.00,Collision with object,Tuesday,No,Day,Other injury accident,100 km/hr,145.04501,-37.2403,Non-Intersection,MITCHELL,Country,1,0,0,1,0,0,0,No
2018,December,5/12/18,21.30.00,Collision with vehicle,Tuesday,No,Dark,Other injury accident,80 km/hr,145.23531,-37.97227,Non-Intersection,CASEY,Metro,2,0,1,1,0,0,1,No
2018,December,5/12/18,21.40.00,Collision with vehicle,Wednesday,No,Unk.,Other injury accident,60 km/hr,144.92878,-37.64055,Intersection,HUME,Metro,3,0,2,1,1,0,1,No
2018,December,5/12/18,22.00.00,Collision with vehicle,Tuesday,No,Dark,Serious injury accident,70 km/hr,144.86546,-37.72354,Non-Intersection,BRIMBANK,Metro,2,0,1,1,0,0,1,No
2018,December,5/12/18,22.34.00,Collision with vehicle,Wednesday,No,Dark,Other injury accident,40 km/hr,144.86552,-37.7235,Non-Intersection,BRIMBANK,Metro,4,0,2,2,1,0,1,No
2018,December,5/12/18,22.30.00,Collision with vehicle,Tuesday,Yes,Dark,Other injury accident,80 km/hr,144.97475,-37.8221,Intersection,MELBOURNE,Metro,2,0,1,0,0,0,0,No
2018,December,5/12/18,11.18.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,80 km/hr,144.78564,-37.68797,Intersection,BRIMBANK,Metro,2,0,2,0,0,0,1,No
2018,December,5/12/18,16.30.00,Collision with vehicle,Tuesday,No,Day,Serious injury accident,60 km/hr,144.65752,-37.87065,Intersection,WYNDHAM,Metro,2,0,2,0,0,0,0,No
2018,December,5/12/18,12.00.00,Struck pedestrian,Tuesday,No,Day,Other injury accident,50 km/hr,142.47583,-38.39438,Non-Intersection,WARRNAMBOOL,Country,3,0,1,2,1,0,0,No
2018,December,6/12/18,16.50.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,70 km/hr,145.16239,-37.90356,Non-Intersection,MONASH,Metro,5,0,2,3,1,0,0,No
2018,December,6/12/18,15.40.00,Collision with vehicle,Thursday,No,Day,Other injury accident,70 km/hr,144.98156,-37.64712,Non-Intersection,WHITTLESEA,Metro,3,0,2,1,0,0,1,No
2018,December,6/12/18,18.20.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,144.98536,-37.86316,Non-Intersection,PORT PHILLIP,Metro,2,0,1,1,0,0,0,No
2018,December,6/12/18,19.00.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,144.80196,-37.74691,Non-Intersection,BRIMBANK,Metro,2,0,1,1,0,0,0,No
2018,December,6/12/18,15.15.00,Collision with object,Thursday,No,Day,Other injury accident,80 km/hr,145.23366,-37.87697,Non-Intersection,KNOX,Metro,3,0,1,2,1,0,0,No
2018,December,6/12/18,19.35.00,Collision with vehicle,Thursday,No,Dusk/Dawn,Other injury accident,60 km/hr,144.97135,-37.79258,Intersection,MELBOURNE,Metro,3,0,2,1,1,0,0,No
2018,December,6/12/18,15.35.00,Collision with vehicle,Thursday,No,Day,Serious injury accident,60 km/hr,144.72806,-37.89735,Intersection,WYNDHAM,Metro,2,0,1,1,0,0,0,No
2018,December,6/12/18,19.22.00,Collision with vehicle,Thursday,No,Day,Other injury accident,70 km/hr,144.75557,-37.88945,Intersection,WYNDHAM,Metro,2,0,1,1,0,0,1,No
2018,December,6/12/18,21.00.00,Collision with object,Thursday,No,Dark,Other injury accident,100 km/hr,142.07429,-37.70726,Off Road,SOUTHERN GRAMPIANS,Country,2,0,1,0,1,0,1,No
2018,December,6/12/18,15.18.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,144.27045,-36.76331,Non-Intersection,BENDIGO,Country,3,0,2,1,1,0,0,No
2018,December,6/12/18,14.50.00,Collision with vehicle,Thursday,No,Day,Other injury accident,40 km/hr,144.96842,-37.80825,Non-Intersection,MELBOURNE,Metro,3,0,1,2,1,0,0,No
2018,December,6/12/18,12.48.00,Collision with vehicle,Thursday,No,Day,Serious injury accident,80 km/hr,145.14542,-37.92585,Intersection,DANDENONG,Metro,2,0,2,0,0,0,0,No
2018,December,6/12/18,01.00.00,Collision with vehicle,Thursday,No,Dark,Other injury accident,80 km/hr,145.13666,-38.1634,Intersection,FRANKSTON,Metro,3,0,2,1,1,0,2,No
2018,December,6/12/18,01.45.00,Struck pedestrian,Thursday,No,Dark,Serious injury accident,60 km/hr,144.99046,-37.81482,Intersection,MELBOURNE,Metro,2,0,2,0,0,0,0,No
2018,December,6/12/18,06.20.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,145.28577,-37.85978,Intersection,KNOX,Metro,2,0,2,0,0,0,0,No
2018,December,6/12/18,07.30.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,50 km/hr,145.04541,-38.25595,Intersection,MORNINGTON PENINSULA,Metro,2,0,1,1,0,0,0,No
2018,December,6/12/18,08.45.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,144.89895,-37.75499,Non-Intersection,MOONEE VALLEY,Metro,5,0,2,3,0,0,0,No
2018,December,6/12/18,08.50.00,Struck pedestrian,Thursday,No,Day,Other injury accident,60 km/hr,145.01277,-37.76167,Intersection,DAREBIN,Metro,2,0,1,1,0,0,0,No
2018,December,6/12/18,08.30.00,Vehicle overturned,Wednesday,No,Day,Other injury accident,50 km/hr,145.35281,-37.84461,Non-Intersection,YARRA RANGES,Metro,1,0,1,0,0,0,0,No
2018,December,6/12/18,00.00.00,Collision with object,Wednesday,No,Unk.,Serious injury accident,50 km/hr,145.28729,-38.14205,Off Road,CASEY,Metro,1,0,0,1,0,0,1,No
2018,December,6/12/18,11.00.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,145.02421,-37.73555,Intersection,DAREBIN,Metro,4,0,1,3,2,0,1,No
2018,December,6/12/18,09.50.00,Struck pedestrian,Thursday,No,Day,Other injury accident,60 km/hr,144.99962,-37.8686,Non-Intersection,GLEN EIRA,Metro,2,0,2,0,0,0,0,No
2018,December,6/12/18,09.18.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,50 km/hr,145.15045,-37.91095,Intersection,MONASH,Metro,2,0,1,1,0,0,0,No
2018,December,6/12/18,11.58.00,Collision with vehicle,Thursday,No,Day,Other injury accident,50 km/hr,145.06154,-37.81611,Intersection,BOROONDARA,Metro,2,0,1,1,0,1,0,No
2018,December,6/12/18,13.30.00,No collision and no object struck,Thursday,No,Day,Other injury accident,60 km/hr,145.06633,-37.89067,Non-Intersection,GLEN EIRA,Metro,2,0,2,0,0,0,1,No
2018,December,6/12/18,08.30.00,Collision with vehicle,Thursday,No,Day,Serious injury accident,70 km/hr,145.17616,-37.81743,Intersection,WHITEHORSE,Metro,2,0,2,0,0,0,0,No
2018,December,6/12/18,01.33.00,Collision with object,Thursday,No,Dark,Serious injury accident,50 km/hr,145.12923,-38.11748,Non-Intersection,FRANKSTON,Metro,4,0,2,2,3,0,1,Yes
2018,December,6/12/18,14.10.00,Collision with vehicle,Thursday,No,Day,Other injury accident,50 km/hr,145.16029,-38.1038,Non-Intersection,FRANKSTON,Metro,1,0,1,0,0,0,0,No
2018,December,6/12/18,10.45.00,Collision with vehicle,Wednesday,No,Day,Serious injury accident,60 km/hr,144.3751,-38.06858,Non-Intersection,GEELONG,Country,3,0,2,1,1,0,0,No
2018,December,6/12/18,13.08.00,Collision with vehicle,Thursday,No,Day,Other injury accident,80 km/hr,145.36047,-38.0926,Non-Intersection,CASEY,Metro,2,0,2,0,0,0,1,No
2018,December,6/12/18,17.30.00,Vehicle overturned,Thursday,No,Day,Other injury accident,80 km/hr,145.13434,-37.96538,Non-Intersection,DANDENONG,Metro,1,0,1,0,0,0,0,No
2018,December,6/12/18,16.50.00,Collision with vehicle,Thursday,No,Day,Other injury accident,50 km/hr,144.99193,-37.67132,Intersection,WHITTLESEA,Metro,2,0,1,1,0,0,1,No
2018,December,6/12/18,16.45.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,144.95789,-37.79712,Intersection,MELBOURNE,Metro,2,0,2,0,0,0,0,No
2018,December,6/12/18,22.30.00,Collision with object,Thursday,No,Dark,Other injury accident,75 km/hr,144.8747,-38.41203,Non-Intersection,MORNINGTON PENINSULA,Metro,2,0,1,1,1,0,1,No
2018,December,7/12/18,20.45.00,Collision with vehicle,Friday,No,Dark,Other injury accident,80 km/hr,145.13502,-37.75256,Intersection,MANNINGHAM,Metro,2,0,1,1,0,0,0,No
2018,December,7/12/18,20.18.00,Collision with vehicle,Thursday,No,Dusk/Dawn,Other injury accident,60 km/hr,145.13016,-38.02874,Intersection,KINGSTON,Metro,4,0,3,1,2,0,0,No
2018,December,7/12/18,04.41.00,No collision and no object struck,Thursday,No,Dark,Serious injury accident,100 km/hr,145.13805,-38.03315,Non-Intersection,DANDENONG,Metro,1,0,1,0,0,0,0,No
2018,December,7/12/18,08.04.00,Collision with vehicle,Friday,No,Day,Serious injury accident,60 km/hr,145.27605,-37.90985,Non-Intersection,KNOX,Metro,2,0,1,1,0,0,0,No
2018,December,7/12/18,08.34.00,Struck pedestrian,Thursday,No,Day,Other injury accident,50 km/hr,144.95562,-37.73665,Intersection,MORELAND,Metro,2,0,0,2,0,0,1,No
2018,December,7/12/18,09.50.00,Struck pedestrian,Thursday,No,Day,Other injury accident,50 km/hr,145.22154,-37.98092,Non-Intersection,DANDENONG,Metro,3,0,0,3,1,0,0,No
2018,December,7/12/18,08.21.00,Collision with vehicle,Friday,Yes,Day,Serious injury accident,80 km/hr,145.19967,-37.85905,Non-Intersection,WHITEHORSE,Metro,4,0,1,2,0,0,0,No
2018,December,7/12/18,10.34.00,Collision with vehicle,Friday,No,Day,Other injury accident,60 km/hr,144.91641,-37.68789,Intersection,HUME,Metro,3,0,3,0,1,0,1,No
2018,December,7/12/18,10.00.00,Collision with vehicle,Thursday,Yes,Day,Other injury accident,50 km/hr,144.56137,-37.68279,Non-Intersection,MELTON,Metro,3,0,2,0,1,0,0,No
2018,December,7/12/18,10.06.00,Collision with vehicle,Thursday,Yes,Day,Serious injury accident,60 km/hr,145.06085,-37.72972,Intersection,DAREBIN,Metro,4,0,3,1,1,0,0,No
2018,December,7/12/18,09.00.00,Collision with vehicle,Thursday,No,Day,Other injury accident,50 km/hr,145.1366,-37.89824,Intersection,MONASH,Metro,2,0,0,2,0,0,0,No
2018,December,7/12/18,08.20.00,Collision with vehicle,Friday,No,Day,Serious injury accident,100 km/hr,146.35027,-38.33148,Intersection,LATROBE,Country,2,0,1,1,0,1,0,No
2018,December,7/12/18,09.45.00,Collision with vehicle,Friday,No,Day,Other injury accident,60 km/hr,144.86996,-37.71245,Off Road,BRIMBANK,Metro,3,0,2,1,0,0,0,No
2018,December,7/12/18,08.50.00,Collision with vehicle,Friday,No,Day,Other injury accident,80 km/hr,146.44442,-38.21661,Non-Intersection,LATROBE,Country,2,0,2,0,0,1,0,No
2018,December,7/12/18,12.50.00,Collision with vehicle,Friday,No,Day,Other injury accident,50 km/hr,145.22735,-37.81292,Intersection,MAROONDAH,Metro,2,0,1,1,0,0,0,No
